날짜,팀,상대,득점,실점,승리,장소,시기,리그,예외
2019-10-22,뉴올리언스,토론토,122,130,0,방문,BC,정규리그,0
2019-10-22,LA 레이커스,LA 클리퍼스,102,112,0,방문,BC,정규리그,0
2019-10-23,시카고,샬럿,125,126,0,방문,BC,정규리그,0
2019-10-23,디트로이트,인디애나,119,110,1,방문,BC,정규리그,0
2019-10-23,클리블랜드,올랜도,85,94,0,방문,BC,정규리그,0
2019-10-23,미네소타,브루클린,127,126,1,방문,BC,정규리그,0
2019-10-23,멤피스,마이애미,101,120,0,방문,BC,정규리그,0
2019-10-23,보스턴,필라델피아,93,107,0,방문,BC,정규리그,0
2019-10-23,워싱턴,댈러스,100,108,0,방문,BC,정규리그,0
2019-10-23,뉴욕,샌안토니오,111,120,0,방문,BC,정규리그,0
2019-10-23,오클라호마시티,유타,95,100,0,방문,BC,정규리그,0
2019-10-23,덴버,포틀랜드,108,100,1,방문,BC,정규리그,0
2019-10-23,새크라멘토,피닉스,95,124,0,방문,BC,정규리그,0
2019-10-24,애틀랜타,디트로이트,117,100,1,방문,BC,정규리그,0
2019-10-24,밀워키,휴스턴,117,111,1,방문,BC,정규리그,0
2019-10-24,LA 클리퍼스,골든스테이트,141,122,1,방문,BC,정규리그,0
2019-10-25,토론토,보스턴,106,112,0,방문,BC,정규리그,0
2019-10-25,미네소타,샬럿,121,99,1,방문,BC,정규리그,0
2019-10-25,뉴욕,브루클린,109,113,0,방문,BC,정규리그,0
2019-10-25,시카고,멤피스,110,102,1,방문,BC,정규리그,0
2019-10-25,댈러스,뉴올리언스,123,116,1,방문,BC,정규리그,0
2019-10-25,워싱턴,오클라호마시티,97,85,1,방문,BC,정규리그,0
2019-10-25,피닉스,덴버,107,108,0,방문,BC,정규리그,0
2019-10-25,포틀랜드,새크라멘토,122,112,1,방문,BC,정규리그,0
2019-10-25,유타,LA 레이커스,86,95,0,방문,BC,정규리그,0
2019-10-26,마이애미,밀워키,131,126,1,방문,BC,정규리그,0
2019-10-26,필라델피아,디트로이트,117,111,1,방문,BC,정규리그,0
2019-10-26,올랜도,애틀랜타,99,103,0,방문,BC,정규리그,0
2019-10-26,보스턴,뉴욕,118,95,1,방문,BC,정규리그,0
2019-10-26,토론토,시카고,108,84,1,방문,BC,정규리그,0
2019-10-26,인디애나,클리블랜드,99,110,0,방문,BC,정규리그,0
2019-10-26,뉴올리언스,휴스턴,123,126,0,방문,BC,정규리그,0
2019-10-26,워싱턴,샌안토니오,122,124,0,방문,BC,정규리그,0
2019-10-26,새크라멘토,유타,81,113,0,방문,BC,정규리그,0
2019-10-26,LA 클리퍼스,피닉스,122,130,0,방문,BC,정규리그,0
2019-10-27,골든스테이트,오클라호마시티,92,120,0,방문,BC,정규리그,0
2019-10-27,브루클린,멤피스,133,134,0,방문,BC,정규리그,0
2019-10-27,포틀랜드,댈러스,121,119,1,방문,BC,정규리그,0
2019-10-27,마이애미,미네소타,109,116,0,방문,BC,정규리그,0
2019-10-27,샬럿,LA 레이커스,101,120,0,방문,BC,정규리그,0
2019-10-28,인디애나,디트로이트,94,96,0,방문,BC,정규리그,0
2019-10-28,시카고,뉴욕,98,105,0,방문,BC,정규리그,0
2019-10-28,필라델피아,애틀랜타,105,103,1,방문,BC,정규리그,0
2019-10-28,올랜도,토론토,95,104,0,방문,BC,정규리그,0
2019-10-28,클리블랜드,밀워키,112,129,0,방문,BC,정규리그,0
2019-10-28,골든스테이트,뉴올리언스,134,123,1,방문,BC,정규리그,0
2019-10-28,오클라호마시티,휴스턴,112,116,0,방문,BC,정규리그,0
2019-10-28,포틀랜드,샌안토니오,110,113,0,방문,BC,정규리그,0
2019-10-28,유타,피닉스,96,95,1,방문,BC,정규리그,0
2019-10-28,덴버,새크라멘토,101,94,1,방문,BC,정규리그,0
2019-10-28,샬럿,LA 클리퍼스,96,111,0,방문,BC,정규리그,0
2019-10-29,애틀랜타,마이애미,97,112,0,방문,BC,정규리그,0
2019-10-29,댈러스,덴버,109,106,1,방문,BC,정규리그,0
2019-10-29,멤피스,LA 레이커스,91,120,0,방문,BC,정규리그,0
2019-10-30,미네소타,필라델피아,95,117,0,방문,BC,정규리그,0
2019-10-30,뉴욕,올랜도,83,95,0,방문,BC,정규리그,0
2019-10-30,시카고,클리블랜드,111,117,0,방문,BC,정규리그,0
2019-10-30,인디애나,브루클린,118,108,1,방문,BC,정규리그,0
2019-10-30,밀워키,보스턴,105,116,0,방문,BC,정규리그,0
2019-10-30,디트로이트,토론토,113,125,0,방문,BC,정규리그,0
2019-10-30,포틀랜드,오클라호마시티,102,99,1,방문,BC,정규리그,0
2019-10-30,휴스턴,워싱턴,159,158,1,방문,BC,정규리그,0
2019-10-30,샬럿,새크라멘토,118,111,1,방문,BC,정규리그,0
2019-10-30,LA 클리퍼스,유타,96,110,0,방문,BC,정규리그,0
2019-10-30,피닉스,골든스테이트,121,110,1,방문,BC,정규리그,0
2019-10-31,마이애미,애틀랜타,106,97,1,방문,BC,정규리그,0
2019-10-31,덴버,뉴올리언스,107,122,0,방문,BC,정규리그,0
2019-10-31,샌안토니오,LA 클리퍼스,97,103,0,방문,BC,정규리그,0
2019-11-01,휴스턴,브루클린,116,123,0,방문,BC,정규리그,0
2019-11-01,클리블랜드,인디애나,95,102,0,방문,BC,정규리그,0
2019-11-01,밀워키,올랜도,123,91,1,방문,BC,정규리그,0
2019-11-01,뉴욕,보스턴,102,104,0,방문,BC,정규리그,0
2019-11-01,디트로이트,시카고,106,112,0,방문,BC,정규리그,0
2019-11-01,LA 레이커스,댈러스,119,110,1,방문,BC,정규리그,0
2019-11-01,유타,새크라멘토,101,102,0,방문,BC,정규리그,0
2019-11-01,샌안토니오,골든스테이트,127,110,1,방문,BC,정규리그,0
2019-11-02,뉴올리언스,오클라호마시티,104,115,0,방문,BC,정규리그,0
2019-11-02,브루클린,디트로이트,109,113,0,방문,BC,정규리그,0
2019-11-02,덴버,올랜도,91,87,1,방문,BC,정규리그,0
2019-11-02,피닉스,멤피스,114,105,1,방문,BC,정규리그,0
2019-11-02,토론토,밀워키,105,115,0,방문,BC,정규리그,0
2019-11-02,미네소타,워싱턴,131,109,1,방문,BC,정규리그,0
2019-11-02,샬럿,골든스테이트,93,87,1,방문,BC,정규리그,0
2019-11-02,필라델피아,포틀랜드,129,128,1,방문,BC,정규리그,0
2019-11-03,시카고,인디애나,95,108,0,방문,BC,정규리그,0
2019-11-03,휴스턴,마이애미,100,129,0,방문,BC,정규리그,0
2019-11-03,새크라멘토,뉴욕,113,92,1,방문,BC,정규리그,0
2019-11-03,LA 레이커스,샌안토니오,103,96,1,방문,BC,정규리그,0
2019-11-03,댈러스,클리블랜드,131,111,1,방문,BC,정규리그,0
2019-11-03,유타,LA 클리퍼스,94,105,0,방문,BC,정규리그,0
2019-11-04,디트로이트,워싱턴,99,115,0,방문,BC,정규리그,0
2019-11-04,뉴올리언스,브루클린,125,135,0,방문,BC,정규리그,0
2019-11-04,휴스턴,멤피스,107,100,1,방문,BC,정규리그,0
2019-11-04,밀워키,미네소타,134,106,1,방문,BC,정규리그,0
2019-11-04,필라델피아,피닉스,109,114,0,방문,BC,정규리그,0
2019-11-04,포틀랜드,골든스테이트,118,127,0,방문,BC,정규리그,0
2019-11-05,인디애나,샬럿,120,122,0,방문,BC,정규리그,0
2019-11-05,보스턴,클리블랜드,119,113,1,방문,BC,정규리그,0
2019-11-05,샌안토니오,애틀랜타,100,108,0,방문,BC,정규리그,0
2019-11-05,LA 레이커스,시카고,118,112,1,방문,BC,정규리그,0
2019-11-05,올랜도,오클라호마시티,94,102,0,방문,BC,정규리그,0
2019-11-05,마이애미,덴버,89,109,0,방문,BC,정규리그,0
2019-11-06,뉴욕,디트로이트,102,122,0,방문,BC,정규리그,0
2019-11-06,워싱턴,인디애나,106,121,0,방문,BC,정규리그,0
2019-11-06,시카고,애틀랜타,113,93,1,방문,BC,정규리그,0
2019-11-06,골든스테이트,휴스턴,112,129,0,방문,BC,정규리그,0
2019-11-06,새크라멘토,토론토,120,124,0,방문,BC,정규리그,0
2019-11-06,미네소타,멤피스,121,137,0,방문,BC,정규리그,0
2019-11-06,올랜도,댈러스,106,107,0,방문,BC,정규리그,0
2019-11-06,필라델피아,유타,104,106,0,방문,BC,정규리그,0
2019-11-06,밀워키,LA 클리퍼스,129,124,1,방문,BC,정규리그,0
2019-11-07,보스턴,샬럿,108,87,1,방문,BC,정규리그,0
2019-11-07,오클라호마시티,샌안토니오,112,121,0,방문,BC,정규리그,0
2019-11-07,마이애미,피닉스,124,108,1,방문,BC,정규리그,0
2019-11-07,포틀랜드,LA 클리퍼스,101,107,0,방문,BC,정규리그,0
2019-11-08,디트로이트,인디애나,106,112,0,방문,BC,정규리그,0
2019-11-08,멤피스,올랜도,86,118,0,방문,BC,정규리그,0
2019-11-08,클리블랜드,워싱턴,113,100,1,방문,BC,정규리그,0
2019-11-08,새크라멘토,애틀랜타,121,109,1,방문,BC,정규리그,0
2019-11-08,골든스테이트,미네소타,119,125,0,방문,BC,정규리그,0
2019-11-08,토론토,뉴올리언스,122,104,1,방문,BC,정규리그,0
2019-11-08,뉴욕,댈러스,106,102,1,방문,BC,정규리그,0
2019-11-08,필라델피아,덴버,97,100,0,방문,BC,정규리그,0
2019-11-08,밀워키,유타,100,103,0,방문,BC,정규리그,0
2019-11-08,브루클린,포틀랜드,119,115,1,방문,BC,정규리그,0
2019-11-08,마이애미,LA 레이커스,80,95,0,방문,BC,정규리그,0
2019-11-09,보스턴,샌안토니오,135,115,1,방문,BC,정규리그,0
2019-11-09,뉴올리언스,샬럿,115,110,1,방문,BC,정규리그,0
2019-11-09,휴스턴,시카고,117,94,1,방문,BC,정규리그,0
2019-11-09,댈러스,멤피스,138,122,1,방문,BC,정규리그,0
2019-11-09,골든스테이트,오클라호마시티,108,114,0,방문,BC,정규리그,0
2019-11-10,덴버,미네소타,100,98,1,방문,BC,정규리그,0
2019-11-10,인디애나,올랜도,109,102,1,방문,BC,정규리그,0
2019-11-10,샬럿,필라델피아,106,114,0,방문,BC,정규리그,0
2019-11-10,밀워키,오클라호마시티,121,119,1,방문,BC,정규리그,0
2019-11-10,클리블랜드,뉴욕,108,87,1,방문,BC,정규리그,0
2019-11-10,브루클린,피닉스,112,138,0,방문,BC,정규리그,0
2019-11-10,애틀랜타,포틀랜드,113,124,0,방문,BC,정규리그,0
2019-11-10,토론토,LA 레이커스,113,104,1,방문,BC,정규리그,0
2019-11-11,미네소타,디트로이트,120,114,1,방문,BC,정규리그,0
2019-11-11,댈러스,보스턴,106,116,0,방문,BC,정규리그,0
2019-11-11,멤피스,샌안토니오,113,109,1,방문,BC,정규리그,0
2019-11-11,휴스턴,뉴올리언스,122,116,1,방문,BC,정규리그,0
2019-11-11,유타,골든스테이트,122,108,1,방문,BC,정규리그,0
2019-11-11,토론토,LA 클리퍼스,88,98,0,방문,BC,정규리그,0
2019-11-12,오클라호마시티,인디애나,85,111,0,방문,BC,정규리그,0
2019-11-12,클리블랜드,필라델피아,97,98,0,방문,BC,정규리그,0
2019-11-12,디트로이트,마이애미,108,117,0,방문,BC,정규리그,0
2019-11-12,뉴욕,시카고,102,120,0,방문,BC,정규리그,0
2019-11-12,애틀랜타,덴버,125,121,1,방문,BC,정규리그,0
2019-11-12,LA 레이커스,피닉스,123,115,1,방문,BC,정규리그,0
2019-11-12,브루클린,유타,114,119,0,방문,BC,정규리그,0
2019-11-12,포틀랜드,새크라멘토,99,107,0,방문,BC,정규리그,0
2019-11-13,멤피스,샬럿,119,117,1,방문,BC,정규리그,0
2019-11-13,필라델피아,올랜도,97,112,0,방문,BC,정규리그,0
2019-11-13,워싱턴,보스턴,133,140,0,방문,BC,정규리그,0
2019-11-13,LA 클리퍼스,휴스턴,93,102,0,방문,BC,정규리그,0
2019-11-13,샌안토니오,미네소타,114,129,0,방문,BC,정규리그,0
2019-11-13,골든스테이트,LA 레이커스,94,120,0,방문,BC,정규리그,0
2019-11-13,토론토,포틀랜드,114,106,1,방문,BC,정규리그,0
2019-11-14,마이애미,클리블랜드,108,97,1,방문,BC,정규리그,0
2019-11-14,시카고,밀워키,115,124,0,방문,BC,정규리그,0
2019-11-14,LA 클리퍼스,뉴올리언스,127,132,0,방문,BC,정규리그,0
2019-11-14,댈러스,뉴욕,103,106,0,방문,BC,정규리그,0
2019-11-14,애틀랜타,피닉스,112,128,0,방문,BC,정규리그,0
2019-11-14,브루클린,덴버,93,101,0,방문,BC,정규리그,0
2019-11-15,디트로이트,샬럿,106,109,0,방문,BC,정규리그,0
2019-11-15,샌안토니오,올랜도,109,111,0,방문,BC,정규리그,0
2019-11-15,인디애나,휴스턴,102,111,0,방문,BC,정규리그,0
2019-11-15,유타,멤피스,106,107,0,방문,BC,정규리그,0
2019-11-15,워싱턴,미네소타,137,116,1,방문,BC,정규리그,0
2019-11-15,필라델피아,오클라호마시티,119,127,0,방문,BC,정규리그,0
2019-11-15,보스턴,골든스테이트,105,100,1,방문,BC,정규리그,0
2019-11-15,새크라멘토,LA 레이커스,97,99,0,방문,BC,정규리그,0
2019-11-16,브루클린,시카고,117,111,1,방문,BC,정규리그,0
2019-11-16,밀워키,인디애나,102,83,1,방문,BC,정규리그,0
2019-11-16,샬럿,뉴욕,103,102,1,방문,BC,정규리그,0
2019-11-16,뉴올리언스,마이애미,94,109,0,방문,BC,정규리그,0
2019-11-16,휴스턴,미네소타,125,105,1,방문,BC,정규리그,0
2019-11-16,토론토,댈러스,102,110,0,방문,BC,정규리그,0
2019-11-16,포틀랜드,샌안토니오,121,116,1,방문,BC,정규리그,0
2019-11-16,애틀랜타,LA 클리퍼스,101,150,0,방문,BC,정규리그,0
2019-11-17,필라델피아,클리블랜드,114,95,1,방문,BC,정규리그,0
2019-11-17,보스턴,새크라멘토,99,100,0,방문,BC,정규리그,0
2019-11-17,덴버,멤피스,131,114,1,방문,BC,정규리그,0
2019-11-17,워싱턴,올랜도,121,125,0,방문,BC,정규리그,0
2019-11-17,골든스테이트,뉴올리언스,100,108,0,방문,BC,정규리그,0
2019-11-17,애틀랜타,LA 레이커스,101,122,0,방문,BC,정규리그,0
2019-11-18,클리블랜드,뉴욕,105,123,0,방문,BC,정규리그,0
2019-11-18,인디애나,브루클린,115,86,1,방문,BC,정규리그,0
2019-11-18,샬럿,토론토,96,132,0,방문,BC,정규리그,0
2019-11-18,밀워키,시카고,115,101,1,방문,BC,정규리그,0
2019-11-18,포틀랜드,휴스턴,108,132,0,방문,BC,정규리그,0
2019-11-18,샌안토니오,댈러스,110,117,0,방문,BC,정규리그,0
2019-11-18,보스턴,피닉스,99,85,1,방문,BC,정규리그,0
2019-11-18,미네소타,유타,112,102,1,방문,BC,정규리그,0
2019-11-18,오클라호마시티,LA 클리퍼스,88,90,0,방문,BC,정규리그,0
2019-11-19,골든스테이트,멤피스,114,95,1,방문,BC,정규리그,0
2019-11-19,포틀랜드,뉴올리언스,104,115,0,방문,BC,정규리그,0
2019-11-19,피닉스,새크라멘토,116,120,0,방문,BC,정규리그,0
2019-11-19,오클라호마시티,LA 레이커스,107,112,0,방문,BC,정규리그,0
2019-11-20,뉴욕,필라델피아,104,109,0,방문,BC,정규리그,0
2019-11-20,샌안토니오,워싱턴,132,138,0,방문,BC,정규리그,0
2019-11-20,밀워키,애틀랜타,135,127,1,방문,BC,정규리그,0
2019-11-20,샬럿,브루클린,91,101,0,방문,BC,정규리그,0
2019-11-20,골든스테이트,댈러스,94,142,0,방문,BC,정규리그,0
2019-11-20,클리블랜드,마이애미,100,124,0,방문,BC,정규리그,0
2019-11-20,올랜도,토론토,97,113,0,방문,BC,정규리그,0
2019-11-20,디트로이트,시카고,89,109,0,방문,BC,정규리그,0
2019-11-20,유타,미네소타,103,95,1,방문,BC,정규리그,0
2019-11-20,휴스턴,덴버,95,105,0,방문,BC,정규리그,0
2019-11-20,보스턴,LA 클리퍼스,104,107,0,방문,BC,정규리그,0
2019-11-21,포틀랜드,밀워키,129,137,0,방문,BC,정규리그,0
2019-11-21,뉴올리언스,피닉스,124,121,1,방문,BC,정규리그,0
2019-11-22,애틀랜타,디트로이트,103,128,0,방문,BC,정규리그,0
2019-11-22,샬럿,워싱턴,118,125,0,방문,BC,정규리그,0
2019-11-22,새크라멘토,브루클린,97,116,0,방문,BC,정규리그,0
2019-11-22,마이애미,시카고,116,108,1,방문,BC,정규리그,0
2019-11-22,LA 레이커스,오클라호마시티,130,127,1,방문,BC,정규리그,0
2019-11-22,샌안토니오,필라델피아,104,115,0,방문,BC,정규리그,0
2019-11-22,클리블랜드,댈러스,101,143,0,방문,BC,정규리그,0
2019-11-22,보스턴,덴버,92,96,0,방문,BC,정규리그,0
2019-11-22,골든스테이트,유타,109,113,0,방문,BC,정규리그,0
2019-11-22,휴스턴,LA 클리퍼스,119,122,0,방문,BC,정규리그,0
2019-11-23,피닉스,미네소타,100,98,1,방문,BC,정규리그,0
2019-11-23,시카고,샬럿,116,115,1,방문,BC,정규리그,0
2019-11-23,올랜도,인디애나,106,111,0,방문,BC,정규리그,0
2019-11-23,토론토,애틀랜타,119,116,1,방문,BC,정규리그,0
2019-11-23,샌안토니오,뉴욕,111,104,1,방문,BC,정규리그,0
2019-11-23,마이애미,필라델피아,86,113,0,방문,BC,정규리그,0
2019-11-23,포틀랜드,클리블랜드,104,110,0,방문,BC,정규리그,0
2019-11-23,LA 레이커스,멤피스,109,108,1,방문,BC,정규리그,0
2019-11-23,디트로이트,밀워키,90,104,0,방문,BC,정규리그,0
2019-11-23,뉴올리언스,유타,120,128,0,방문,BC,정규리그,0
2019-11-24,댈러스,휴스턴,137,123,1,방문,BC,정규리그,0
2019-11-24,브루클린,뉴욕,103,101,1,방문,BC,정규리그,0
2019-11-24,새크라멘토,워싱턴,113,106,1,방문,BC,정규리그,0
2019-11-24,피닉스,덴버,104,116,0,방문,BC,정규리그,0
2019-11-24,뉴올리언스,LA 클리퍼스,109,134,0,방문,BC,정규리그,0
2019-11-25,브루클린,클리블랜드,108,106,1,방문,BC,정규리그,0
2019-11-25,올랜도,디트로이트,88,103,0,방문,BC,정규리그,0
2019-11-25,멤피스,인디애나,114,126,0,방문,BC,정규리그,0
2019-11-25,미네소타,애틀랜타,125,113,1,방문,BC,정규리그,0
2019-11-25,새크라멘토,보스턴,102,103,0,방문,BC,정규리그,0
2019-11-25,샬럿,마이애미,100,117,0,방문,BC,정규리그,0
2019-11-25,필라델피아,토론토,96,101,0,방문,BC,정규리그,0
2019-11-25,포틀랜드,시카고,117,94,1,방문,BC,정규리그,0
2019-11-25,유타,밀워키,118,122,0,방문,BC,정규리그,0
2019-11-25,LA 레이커스,샌안토니오,114,104,1,방문,BC,정규리그,0
2019-11-25,오클라호마시티,골든스테이트,100,97,1,방문,BC,정규리그,0
2019-11-26,LA 클리퍼스,댈러스,114,99,1,방문,BC,정규리그,0
2019-11-26,워싱턴,덴버,104,117,0,방문,BC,정규리그,0
2019-11-27,브루클린,보스턴,110,121,0,방문,BC,정규리그,0
2019-11-27,디트로이트,샬럿,101,102,0,방문,BC,정규리그,0
2019-11-27,올랜도,클리블랜드,116,104,1,방문,BC,정규리그,0
2019-11-27,유타,인디애나,102,121,0,방문,BC,정규리그,0
2019-11-27,새크라멘토,필라델피아,91,97,0,방문,BC,정규리그,0
2019-11-27,뉴욕,토론토,98,126,0,방문,BC,정규리그,0
2019-11-27,마이애미,휴스턴,108,117,0,방문,BC,정규리그,0
2019-11-27,LA 클리퍼스,멤피스,121,119,1,방문,BC,정규리그,0
2019-11-27,애틀랜타,밀워키,102,111,0,방문,BC,정규리그,0
2019-11-27,미네소타,샌안토니오,113,101,1,방문,BC,정규리그,0
2019-11-27,워싱턴,피닉스,140,132,1,방문,BC,정규리그,0
2019-11-27,LA 레이커스,뉴올리언스,114,110,1,방문,BC,정규리그,0
2019-11-27,오클라호마시티,포틀랜드,119,136,0,방문,BC,정규리그,0
2019-11-27,시카고,골든스테이트,90,104,0,방문,BC,정규리그,0
2019-11-29,보스턴,브루클린,107,112,0,방문,BC,정규리그,0
2019-11-29,샬럿,디트로이트,110,107,1,방문,BC,정규리그,0
2019-11-29,토론토,올랜도,90,83,1,방문,BC,정규리그,0
2019-11-29,밀워키,클리블랜드,119,110,1,방문,BC,정규리그,0
2019-11-29,필라델피아,뉴욕,101,95,1,방문,BC,정규리그,0
2019-11-29,애틀랜타,인디애나,104,105,0,방문,BC,정규리그,0
2019-11-29,유타,멤피스,103,94,1,방문,BC,정규리그,0
2019-11-29,골든스테이트,마이애미,105,122,0,방문,BC,정규리그,0
2019-11-29,뉴올리언스,오클라호마시티,104,109,0,방문,BC,정규리그,0
2019-11-29,LA 클리퍼스,샌안토니오,97,107,0,방문,BC,정규리그,0
2019-11-29,댈러스,피닉스,120,113,1,방문,BC,정규리그,0
2019-11-29,시카고,포틀랜드,103,107,0,방문,BC,정규리그,0
2019-11-29,워싱턴,LA 레이커스,103,125,0,방문,BC,정규리그,0
2019-11-30,덴버,새크라멘토,97,100,0,방문,BC,정규리그,0
2019-11-30,인디애나,필라델피아,116,119,0,방문,BC,정규리그,0
2019-11-30,애틀랜타,휴스턴,111,158,0,방문,BC,정규리그,0
2019-11-30,샬럿,밀워키,96,137,0,방문,BC,정규리그,0
2019-12-01,마이애미,브루클린,109,106,1,방문,BC,정규리그,0
2019-12-01,멤피스,미네소타,115,107,1,방문,BC,정규리그,0
2019-12-01,보스턴,뉴욕,113,104,1,방문,BC,정규리그,0
2019-12-01,댈러스,LA 레이커스,114,100,1,방문,BC,정규리그,0
2019-12-01,샌안토니오,디트로이트,98,132,0,방문,BC,정규리그,0
2019-12-01,오클라호마시티,뉴올리언스,107,104,1,방문,BC,정규리그,0
2019-12-01,골든스테이트,올랜도,96,100,0,방문,BC,정규리그,0
2019-12-01,유타,토론토,110,130,0,방문,BC,정규리그,0
2019-12-01,워싱턴,LA 클리퍼스,125,150,0,방문,BC,정규리그,0
2019-12-02,피닉스,샬럿,109,104,1,방문,BC,정규리그,0
2019-12-02,유타,필라델피아,94,103,0,방문,BC,정규리그,0
2019-12-02,골든스테이트,애틀랜타,79,104,0,방문,BC,정규리그,0
2019-12-02,인디애나,멤피스,117,104,1,방문,BC,정규리그,0
2019-12-02,뉴욕,밀워키,88,132,0,방문,BC,정규리그,0
2019-12-02,시카고,새크라멘토,113,106,1,방문,BC,정규리그,0
2019-12-03,디트로이트,클리블랜드,127,94,1,방문,BC,정규리그,0
2019-12-03,올랜도,워싱턴,127,120,1,방문,BC,정규리그,0
2019-12-03,댈러스,뉴올리언스,118,97,1,방문,BC,정규리그,0
2019-12-03,마이애미,토론토,121,110,1,방문,BC,정규리그,0
2019-12-03,휴스턴,샌안토니오,133,135,0,방문,BC,정규리그,0
2019-12-03,LA 레이커스,덴버,105,96,1,방문,BC,정규리그,0
2019-12-03,포틀랜드,LA 클리퍼스,97,117,0,방문,BC,정규리그,0
2019-12-04,골든스테이트,샬럿,91,106,0,방문,BC,정규리그,0
2019-12-04,밀워키,디트로이트,127,103,1,방문,BC,정규리그,0
2019-12-04,피닉스,올랜도,114,128,0,방문,BC,정규리그,0
2019-12-04,브루클린,애틀랜타,130,118,1,방문,BC,정규리그,0
2019-12-04,마이애미,보스턴,93,112,0,방문,BC,정규리그,0
2019-12-04,멤피스,시카고,99,106,0,방문,BC,정규리그,0
2019-12-04,인디애나,오클라호마시티,107,100,1,방문,BC,정규리그,0
2019-12-04,미네소타,댈러스,114,121,0,방문,BC,정규리그,0
2019-12-04,LA 레이커스,유타,121,96,1,방문,BC,정규리그,0
2019-12-04,새크라멘토,포틀랜드,116,127,0,방문,BC,정규리그,0
2019-12-05,필라델피아,워싱턴,113,119,0,방문,BC,정규리그,0
2019-12-05,덴버,뉴욕,129,92,1,방문,BC,정규리그,0
2019-12-05,휴스턴,토론토,119,109,1,방문,BC,정규리그,0
2019-12-05,피닉스,뉴올리언스,139,132,1,방문,BC,정규리그,0
2019-12-06,브루클린,샬럿,111,104,1,방문,BC,정규리그,0
2019-12-06,올랜도,클리블랜드,93,87,1,방문,BC,정규리그,0
2019-12-06,인디애나,디트로이트,101,108,0,방문,BC,정규리그,0
2019-12-06,덴버,보스턴,95,108,0,방문,BC,정규리그,0
2019-12-06,골든스테이트,시카고,100,98,1,방문,BC,정규리그,0
2019-12-06,워싱턴,마이애미,103,112,0,방문,BC,정규리그,0
2019-12-06,미네소타,오클라호마시티,127,139,0,방문,BC,정규리그,0
2019-12-06,LA 클리퍼스,밀워키,91,119,0,방문,BC,정규리그,0
2019-12-06,새크라멘토,샌안토니오,104,105,0,방문,BC,정규리그,0
2019-12-06,LA 레이커스,포틀랜드,136,113,1,방문,BC,정규리그,0
2019-12-07,뉴올리언스,댈러스,84,130,0,방문,BC,정규리그,0
2019-12-07,인디애나,뉴욕,104,103,1,방문,BC,정규리그,0
2019-12-07,클리블랜드,필라델피아,94,141,0,방문,BC,정규리그,0
2019-12-07,피닉스,휴스턴,109,115,0,방문,BC,정규리그,0
2019-12-07,멤피스,유타,112,126,0,방문,BC,정규리그,0
2019-12-08,덴버,브루클린,102,105,0,방문,BC,정규리그,0
2019-12-08,애틀랜타,샬럿,122,107,1,방문,BC,정규리그,0
2019-12-08,시카고,마이애미,105,110,0,방문,BC,정규리그,0
2019-12-08,토론토,필라델피아,104,110,0,방문,BC,정규리그,0
2019-12-08,LA 클리퍼스,워싱턴,135,119,1,방문,BC,정규리그,0
2019-12-08,새크라멘토,댈러스,110,106,1,방문,BC,정규리그,0
2019-12-08,오클라호마시티,포틀랜드,108,96,1,방문,BC,정규리그,0
2019-12-08,미네소타,LA 레이커스,125,142,0,방문,BC,정규리그,0
2019-12-09,LA 클리퍼스,인디애나,110,99,1,방문,BC,정규리그,0
2019-12-09,클리블랜드,보스턴,88,110,0,방문,BC,정규리그,0
2019-12-09,토론토,시카고,93,92,1,방문,BC,정규리그,0
2019-12-09,새크라멘토,휴스턴,119,118,1,방문,BC,정규리그,0
2019-12-09,올랜도,밀워키,101,110,0,방문,BC,정규리그,0
2019-12-09,디트로이트,뉴올리언스,105,103,1,방문,BC,정규리그,0
2019-12-09,미네소타,피닉스,109,125,0,방문,BC,정규리그,0
2019-12-09,오클라호마시티,유타,104,90,1,방문,BC,정규리그,0
2019-12-09,멤피스,골든스테이트,110,102,1,방문,BC,정규리그,0
2019-12-10,워싱턴,샬럿,107,114,0,방문,BC,정규리그,0
2019-12-10,애틀랜타,마이애미,121,135,0,방문,BC,정규리그,0
2019-12-10,덴버,필라델피아,92,97,0,방문,BC,정규리그,0
2019-12-10,뉴욕,포틀랜드,87,115,0,방문,BC,정규리그,0
2019-12-11,휴스턴,클리블랜드,116,110,1,방문,BC,정규리그,0
2019-12-11,보스턴,인디애나,117,122,0,방문,BC,정규리그,0
2019-12-11,LA 레이커스,올랜도,96,87,1,방문,BC,정규리그,0
2019-12-11,LA 클리퍼스,토론토,112,92,1,방문,BC,정규리그,0
2019-12-11,샬럿,브루클린,113,108,1,방문,BC,정규리그,0
2019-12-11,애틀랜타,시카고,102,136,0,방문,BC,정규리그,0
2019-12-11,유타,미네소타,127,116,1,방문,BC,정규리그,0
2019-12-11,멤피스,피닉스,115,108,1,방문,BC,정규리그,0
2019-12-11,뉴올리언스,밀워키,112,127,0,방문,BC,정규리그,0
2019-12-11,오클라호마시티,새크라멘토,93,94,0,방문,BC,정규리그,0
2019-12-11,뉴욕,골든스테이트,124,122,1,방문,BC,정규리그,0
2019-12-12,필라델피아,보스턴,115,109,1,방문,BC,정규리그,0
2019-12-12,클리블랜드,샌안토니오,117,109,1,방문,BC,정규리그,0
2019-12-12,댈러스,디트로이트,122,111,1,방문,BC,정규리그,1
