season,pick,team,player,college,years,pos,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,trb,ast,stl,blk,tov,pf,pts,ws
2014,49,CHI,Cameron Bairstow,New Mexico,2,C,36,3,167,16,54,1,5,11,13,36,7,4,4,7,27,44,-0.1
2014,51,NYK,Thanasis Antetokounmpo,,3,SF,22,2,135,27,52,0,11,7,17,25,15,7,2,12,20,61,0.2
2014,55,MIA,Semaj Christon,Xavier,1,PG,64,1,973,77,223,12,63,17,31,87,130,28,7,43,79,183,0.1
2014,56,DEN,Devyn Marble,Iowa,2,SG,44,7,457,35,115,12,54,15,40,69,29,22,3,16,39,97,-0.2
2014,58,SAS,Jordan McRae,Tennessee,4,SG,123,9,1696,302,724,83,234,159,206,225,167,45,30,87,147,846,1.8
2014,60,SAS,Cory Jefferson,Baylor,2,PF,58,1,581,84,189,2,16,35,60,161,16,10,22,20,69,205,0.9
2015,1,MIN,Karl-Anthony Towns,Kentucky,6,C,358,358,12307,3063,5741,507,1280,1480,1781,4209,992,278,523,904,1180,8113,50.5
2015,2,LAL,D'Angelo Russell,Ohio State,6,PG,317,269,9204,2040,4858,747,2098,705,913,1176,1666,364,79,919,592,5532,8.5
2015,3,PHI,Jahlil Okafor,Duke,6,C,220,114,4480,1029,1914,4,18,359,532,1103,212,67,190,326,476,2421,6.5
2015,4,NYK,Kristaps Porzi??is,,4,PF,243,242,7578,1604,3692,425,1188,843,1050,1857,350,177,493,424,775,4476,17.3
2015,5,ORL,Mario Hezonja,,5,SF,330,69,6107,854,2047,266,833,310,382,1026,415,243,80,371,549,2284,3.2
2015,6,SAC,Willie Cauley-Stein,Kentucky,6,C,349,238,8187,1421,2636,4,19,515,843,2194,553,323,289,348,826,3361,20.2
2015,7,DEN,Emmanuel Mudiay,,5,PG,300,165,7176,1222,3049,276,855,576,774,884,1139,214,88,669,491,3296,-0.1
2015,8,DET,Stanley Johnson,Arizona,6,SF,310,64,6310,757,2024,244,832,287,380,1001,443,272,68,358,598,2045,3.3
2015,9,CHO,Frank Kaminsky,Wisconsin,6,C,321,36,7029,1118,2648,379,1093,521,695,1298,527,146,118,278,503,3136,12.4
2015,10,MIA,Justise Winslow,Duke,5,SF,241,105,6848,856,2053,190,563,279,432,1295,657,227,89,371,591,2181,7.8
2015,11,IND,Myles Turner,Texas,6,C,342,309,9689,1662,3405,261,732,768,1000,2276,421,243,707,453,967,4353,26.3
2015,12,UTA,Trey Lyles,Kentucky,6,PF,351,94,6322,980,2263,313,918,329,465,1488,375,140,123,297,513,2602,10.4
2015,13,PHO,Devin Booker,Kentucky,6,SG,342,317,11457,2641,5890,669,1890,1732,1989,1242,1610,268,86,1123,1048,7683,17.3
2015,14,OKC,Cameron Payne,Murray State,6,PG,161,28,2637,394,977,138,401,75,96,305,406,112,30,165,260,1001,2.9
2015,15,ATL,Kelly Oubre Jr.,Kansas,6,SF,348,99,8375,1342,3111,421,1281,678,871,1443,327,315,158,360,902,3783,12.1
2015,16,BOS,Terry Rozier,Louisville,6,PG,335,93,7597,1152,2924,507,1368,413,508,1249,890,261,62,355,442,3224,12.9
2015,17,MIL,Rashad Vaughn,UNLV,3,SG,139,8,1671,161,478,83,265,18,26,158,75,53,29,48,120,423,-0.6
2015,18,HOU,Sam Dekker,Wisconsin,4,PF,200,8,3096,451,944,89,309,103,170,607,160,101,37,98,201,1094,5.3
2015,19,WAS,Jerian Grant,Notre Dame,5,PG,279,61,4998,593,1442,174,539,332,431,530,805,205,33,274,411,1692,8.3
2015,20,TOR,Delon Wright,Utah,6,PG,271,23,5377,718,1597,168,491,361,457,829,780,280,99,269,315,1965,14.9
2015,21,DAL,Justin Anderson,Virginia,5,SF,226,24,2964,418,1011,144,486,202,261,575,151,97,74,133,269,1182,4.5
2015,22,CHI,Bobby Portis,Arkansas,6,PF,315,54,6437,1295,2839,270,749,355,471,1872,380,158,94,341,579,3215,10.9
2015,23,POR,Rondae Hollis-Jefferson,Arizona,5,SF,294,153,6652,995,2220,44,207,699,947,1658,566,276,158,390,605,2733,12.5
2015,24,CLE,Tyus Jones,Duke,6,PG,312,40,5606,663,1540,174,505,233,290,483,1108,314,25,232,315,1733,11.4
2015,25,MEM,Jarell Martin,LSU,4,PF,184,40,2927,376,867,63,182,183,239,639,114,67,73,144,411,998,3.2
2015,27,LAL,Larry Nance Jr.,Wyoming,6,PF,315,96,7396,1066,1984,102,315,328,472,2094,559,380,162,305,728,2562,20.3
2015,28,BOS,R.J. Hunter,Georgia State University,4,SG,45,1,395,49,132,26,88,9,11,46,19,18,4,13,39,133,0.4
2015,29,BRK,Chris McCullough,Syracuse,3,PF,59,4,532,78,183,15,49,23,42,112,15,30,19,20,54,194,0.6
2015,30,GSW,Kevon Looney,UCLA,6,C,224,36,3121,418,733,6,40,137,228,832,214,107,132,112,417,979,10.3
2015,31,MIN,Cedi Osman,,4,SF,202,152,5026,716,1639,285,782,230,321,708,390,136,30,237,433,1947,4
2015,32,HOU,Montrezl Harrell,Louisville,6,C,318,25,6643,1648,2683,5,50,736,1154,1570,424,177,287,369,718,4037,26.2
2015,33,BOS,Jordan Mickey,LSU,3,PF,64,4,482,62,138,2,17,26,43,128,17,9,27,28,53,152,0.5
2015,34,LAL,Anthony Brown,Stanford,3,SF,41,11,762,58,177,28,98,17,20,103,28,19,6,21,49,161,-0.3
2015,35,PHI,Willy Hernang?mez,,5,C,209,26,3006,564,1063,29,88,287,418,1130,218,85,79,223,344,1444,8.6
2015,36,MIN,Rakeem Christmas,Syracuse,2,PF,30,0,225,21,45,0,0,21,29,57,4,3,6,8,38,63,0.5
2015,37,PHI,Richaun Holmes,Bowling Green,6,C,270,62,5067,924,1584,39,152,381,526,1346,254,164,259,216,688,2268,17.3
2015,38,DET,Darrun Hilliard,Villanova,3,SG,91,3,859,104,276,31,102,56,75,85,71,22,3,51,74,295,0.3
2015,40,MIA,Josh Richardson,Tennessee,6,SG,314,243,9642,1425,3342,504,1387,535,654,997,904,348,209,457,774,3889,17.8
2015,41,BRK,Pat Connaughton,Notre Dame,6,SG,283,12,4451,515,1162,217,630,109,138,787,358,89,80,155,300,1356,10.2
2015,43,IND,Joe Young,Oregon,3,PG,127,1,1077,168,427,40,135,53,69,130,119,33,1,64,74,429,0.3
2015,44,PHO,Andrew Harrison,Kentucky,3,PG,145,64,2987,314,842,95,323,289,371,287,399,95,49,178,366,1012,3.2
2015,46,MIL,Norman Powell,UCLA,6,SG,307,89,5760,963,2107,322,891,392,479,728,400,217,74,310,501,2640,12
2015,48,OKC,Dakari Johnson,Kentucky,1,C,31,6,161,22,39,0,0,11,20,34,8,6,8,3,27,55,0.6
2015,56,NOP,Branden Dawson,Michigan State,1,PF,6,0,29,2,5,0,0,1,1,4,0,0,1,0,2,5,0
2016,1,PHI,Ben Simmons,LSU,4,PG,217,217,7449,1459,2605,2,24,633,1067,1800,1726,371,164,752,606,3553,24.3
2016,2,LAL,Brandon Ingram,Duke,5,SF,252,213,8118,1503,3272,277,770,833,1153,1277,809,184,148,583,649,4116,9.6
2016,3,BOS,Jaylen Brown,California,5,SG,279,172,7340,1360,2905,391,1055,544,802,1243,396,239,96,416,676,3655,13.9
2016,4,PHO,Dragan Bender,,4,PF,187,67,3755,373,934,183,567,85,130,720,237,54,106,202,372,1014,0.6
2016,5,MIN,Kris Dunn,Providence,4,PG,227,126,5516,771,1827,127,415,215,296,760,948,351,101,411,676,1884,3.9
2016,6,NOP,Buddy Hield,Oklahoma,5,SG,316,193,8743,1864,4222,873,2126,421,486,1316,694,247,81,539,630,5022,13
2016,7,DEN,Jamal Murray,Kentucky,5,PG,297,223,8680,1695,3859,544,1518,687,781,1064,1091,264,96,570,552,4621,16.2
2016,8,SAC,Marquese Chriss,Washington,5,PF,256,147,4965,763,1674,152,525,361,540,1250,279,174,213,329,671,2039,5.7
2016,9,TOR,Jakob Poeltl,Utah,5,C,279,46,4594,673,1055,1,2,180,336,1343,278,122,283,216,575,1527,16.3
2016,10,MIL,Thon Maker,,5,C,255,65,3548,415,958,130,395,226,336,708,157,94,169,139,453,1186,6.3
2016,11,ORL,Domantas Sabonis,Gonzaga,5,C,291,152,7439,1403,2690,90,280,634,878,2321,755,174,124,550,854,3530,20.6
2016,12,UTA,Taurean Prince,Baylor,5,SF,260,200,6854,1069,2593,478,1305,392,479,1126,503,238,113,479,564,3008,5.2
2016,13,PHO,Georgios Papagiannis,,2,C,39,0,477,74,144,0,2,12,14,123,29,7,23,32,56,160,0.4
2016,14,CHI,Denzel Valentine,Michigan State,4,SG,170,42,3559,500,1246,262,715,58,77,618,350,121,24,174,322,1320,3.6
2016,15,DEN,Juan Hernang?mez,,5,PF,205,51,3310,368,860,170,473,177,245,703,136,82,48,109,245,1083,6.1
2016,16,BOS,Guerschon Yabusele,,2,PF,74,5,486,61,138,21,65,30,44,105,31,12,12,27,55,173,1.1
2016,17,MEM,Wade Baldwin,Vanderbilt,3,PG,56,1,579,60,169,9,36,45,58,69,78,21,10,57,63,174,-0.3
2016,18,DET,Henry Ellenson,Marquette,4,PF,81,2,749,116,312,47,137,48,62,194,44,13,3,41,56,327,0.2
2016,19,DEN,Malik Beasley,Florida State,5,SG,220,33,3836,682,1522,307,791,140,175,436,214,117,25,144,239,1811,6.2
2016,20,IND,Caris LeVert,Michigan,5,SF,213,92,5494,1009,2330,272,803,425,600,788,764,226,54,399,408,2715,7.3
2016,21,ATL,DeAndre' Bembry,Saint Joseph's,5,SG,189,23,3672,479,1070,77,286,138,233,641,360,189,77,265,333,1173,1
2016,22,CHO,Malachi Richardson,Syracuse,3,SG,70,4,625,67,187,28,93,36,46,70,24,16,2,26,63,198,-0.1
2016,23,BOS,Ante ?i?i?,,3,C,113,27,1517,273,470,0,0,128,180,446,64,22,40,82,170,674,3.5
2016,24,PHI,Timoth? Luwawu-Cabarrot,,5,SF,218,35,3519,444,1115,201,595,251,303,445,184,81,30,169,430,1340,3.5
2016,25,LAC,Brice Johnson,UNC,2,PF,21,0,107,22,49,0,1,3,5,34,3,11,7,6,13,47,0.2
2016,26,PHI,Furkan Korkmaz,,4,SG,134,19,2318,348,836,195,517,115,150,286,135,72,19,86,172,1006,3.9
2016,27,TOR,Pascal Siakam,New Mexico State,5,PF,276,182,7196,1375,2752,240,718,553,724,1537,631,222,192,402,686,3543,21
2016,28,PHO,Skal Labissi?re,Kentucky,4,PF,148,42,2595,429,872,30,85,181,242,662,152,53,99,151,314,1069,4.4
2016,29,SAS,Dejounte Murray,Washington,4,PG,185,114,3752,614,1362,59,168,217,292,884,550,216,54,297,323,1504,5.8
2016,30,GSW,Damian Jones,Vanderbilt,5,C,104,49,1471,193,290,2,9,92,136,318,65,40,72,54,241,480,4.4
2016,31,BOS,Deyonta Davis,Michigan State,3,C,107,6,1299,200,334,0,1,54,85,346,47,21,61,43,177,454,3.6
2016,32,LAL,Ivica Zubac,,5,C,212,118,3385,635,1124,0,6,296,392,1187,200,52,165,187,418,1566,11.9
2016,33,LAC,Cheick Diallo,Kansas,4,PF,180,3,2155,398,665,2,7,149,193,747,78,55,73,116,267,947,6.3
2016,34,PHO,Tyler Ulis,Kentucky,3,PG,133,58,2782,398,988,63,225,139,172,223,537,118,12,204,193,998,0.5
2016,36,MIL,Malcolm Brogdon,Virginia,5,SG,241,166,6916,1238,2630,319,828,491,549,919,1055,206,48,401,468,3286,17.3
2016,37,HOU,Chinanu Onuaku,Louisville,2,C,6,1,74,7,12,0,0,4,4,14,4,3,1,7,10,18,0
2016,38,MIL,Patrick McCaw,UNLV,4,SG,194,43,3340,291,695,92,302,81,104,316,266,137,31,123,227,755,4.2
2016,40,NOP,Diamond Stone,Maryland,1,C,7,0,24,3,13,0,0,4,4,6,0,0,1,2,5,10,-0.1
2016,41,ORL,Stephen Zimmerman,UNLV,1,C,19,0,108,10,31,0,0,3,5,35,4,2,5,3,17,23,0
2016,42,UTA,Isaiah Whitehead,Seton Hall,2,PG,89,26,1823,244,594,51,167,104,132,210,212,50,38,166,198,643,-0.9
2016,43,HOU,Zhou Qi,,2,C,19,0,125,7,33,2,19,8,12,22,2,2,14,10,14,24,-0.3
2016,45,BOS,Demetrius Jackson,Notre Dame,3,PG,26,0,136,18,37,4,14,8,12,19,17,7,1,11,11,48,0.2
2016,46,DAL,A.J. Hammons,Purdue,1,C,22,0,163,17,42,5,10,9,20,36,4,1,13,10,21,48,0
2016,47,ORL,Jake Layman,Maryland,5,SF,164,37,2241,337,739,100,324,89,123,314,90,63,47,86,198,863,3
2016,48,CHI,Paul Zipser,,2,SF,98,30,1667,169,455,70,209,50,65,256,82,35,31,83,164,458,-0.1
2016,49,DET,Michael Gbinije,Syracuse,1,SG,9,0,32,1,10,0,4,2,2,3,2,0,0,0,2,4,-0.1
2016,50,IND,Georges Niang,Iowa State,5,PF,157,1,1564,240,550,134,346,43,52,240,87,33,11,61,139,657,2.8
2016,51,BOS,Ben Bentil,Providence,1,PF,3,0,10,0,3,0,1,0,0,2,0,0,0,1,1,0,-0.1
2016,52,UTA,Joel Bolomboy,Weber State,2,PF,18,0,91,12,22,1,5,6,12,27,2,3,2,4,4,31,0.3
2016,54,ATL,Kay Felder,Oakland,2,PG,58,0,526,83,228,11,41,46,61,59,78,21,8,46,49,223,-0.4
2016,55,BRK,Marcus Paige,UNC,1,PG,5,0,28,4,14,2,8,2,2,4,3,0,0,0,0,12,0
2016,56,DEN,Daniel Hamilton,UConn,2,SG,25,3,232,28,71,10,28,3,6,52,30,7,1,18,21,69,0
2016,58,BOS,Abdel Nader,Iowa State,3,SF,164,8,2083,264,627,103,293,101,141,287,84,58,42,103,191,732,2.1
2016,60,UTA,Tyrone Wallace,,3,PG,106,19,1639,216,508,15,74,102,152,228,126,55,21,92,185,549,0.2
2017,1,PHI,Markelle Fultz,Washington,4,PG,105,75,2676,469,1038,40,150,147,217,351,481,119,20,189,216,1125,3.2
2017,2,LAL,Lonzo Ball,UCLA,4,PG,162,149,5228,665,1707,313,918,95,195,994,1069,245,100,432,359,1738,6
2017,3,BOS,Jayson Tatum,Duke,4,SF,225,225,7158,1415,3097,410,1022,662,799,1339,496,260,172,391,474,3902,19
2017,4,PHO,Josh Jackson,Kansas,4,SF,178,64,4328,806,1932,153,514,355,542,764,337,172,100,347,467,2120,-1.9
2017,5,SAC,De'Aaron Fox,Kentucky,4,PG,205,190,6206,1224,2714,187,570,685,954,704,1258,277,90,558,512,3320,9
2017,6,ORL,Jonathan Isaac,Florida State,3,PF,136,106,3512,473,1088,134,406,189,237,741,146,145,206,151,274,1269,6.7
2017,7,MIN,Lauri Markkanen,Arizona,4,PF,170,169,5194,967,2248,374,1050,436,514,1291,228,118,96,249,321,2744,8.6
2017,8,NYK,Frank Ntilikina,,4,PG,178,51,3797,408,1115,127,409,123,157,385,543,149,48,258,427,1066,-0.8
2017,9,DAL,Dennis Smith Jr.,NC State,4,PG,156,122,4094,754,1885,189,601,260,402,493,708,166,46,406,346,1957,-1.6
2017,10,SAC,Zach Collins,Gonzaga,3,C,154,12,2691,336,757,82,253,127,176,614,139,47,102,149,343,881,3.8
2017,11,CHO,Malik Monk,Kentucky,3,SG,191,1,3281,592,1499,250,777,204,240,360,322,82,44,212,240,1638,1
2017,12,DET,Luke Kennard,Duke,4,SG,164,44,3822,585,1327,260,647,183,212,457,353,82,29,169,243,1613,7
2017,13,DEN,Donovan Mitchell,Louisville,4,SG,225,217,7600,1858,4234,548,1542,836,1015,916,907,294,72,617,593,5100,15.6
2017,14,MIA,Bam Adebayo,Kentucky,4,C,223,119,5698,894,1616,5,36,559,787,1713,653,185,199,391,523,2352,19.5
2017,15,POR,Justin Jackson,UNC,4,SF,214,58,4165,537,1245,192,593,130,165,553,222,75,37,83,249,1396,5.1
2017,16,CHI,Justin Patton,Creighton,3,C,9,0,49,7,19,1,6,1,2,11,5,3,0,2,10,16,0
2017,17,MIL,D.J. Wilson,Michigan,4,PF,107,4,1316,165,399,66,205,38,67,324,80,24,26,55,125,434,2.1
2017,18,IND,T.J. Leaf,UCLA,3,PF,139,2,1203,199,405,31,91,36,63,278,42,24,27,30,102,465,2.7
2017,19,ATL,John Collins,Wake Forest,4,PF,176,126,4977,1132,1981,130,352,456,602,1552,279,100,185,300,552,2850,16.3
2017,20,POR,Harry Giles,Duke,3,PF,104,17,1487,314,599,0,8,96,140,410,145,53,40,117,269,724,2.6
2017,21,OKC,Terrance Ferguson,,4,SG,191,124,3951,333,820,195,578,61,81,262,142,91,43,89,469,922,4.6
2017,22,BRK,Jarrett Allen,Texas,4,C,222,175,5389,871,1430,11,66,482,695,1731,269,111,300,262,493,2235,20
2017,23,TOR,OG Anunoby,Indiana,4,SF,210,136,4899,632,1316,229,627,147,226,745,210,194,81,179,437,1640,10.7
2017,24,UTA,Tyler Lydon,Syracuse,2,PF,26,0,96,9,18,4,10,1,3,18,6,2,0,4,10,23,0.2
2017,25,ORL,An?ejs Pase??iks,,2,C,27,0,437,61,116,0,3,34,58,107,18,9,12,24,75,156,0.5
2017,26,POR,Caleb Swanigan,Purdue,3,PF,75,4,655,70,160,2,17,27,44,218,56,14,11,73,127,169,-0.2
2017,27,BRK,Kyle Kuzma,Utah,4,PF,208,114,6241,1255,2794,373,1128,449,613,1138,399,118,86,364,456,3332,8.9
2017,28,LAL,Tony Bradley,UNC,4,C,70,3,728,137,216,3,4,33,50,293,25,16,35,33,122,310,3.4
2017,29,SAS,Derrick White,Colorado,4,PG,152,75,3544,529,1128,135,371,289,354,496,513,115,109,192,305,1482,8.3
2017,30,UTA,Josh Hart,Villanova,4,SG,195,61,4931,590,1371,291,825,206,289,936,281,174,79,180,414,1677,8.6
2017,31,CHO,Frank Jackson,Duke,2,PG,120,18,1966,328,778,100,313,110,148,217,130,42,6,97,169,866,0.6
2017,32,PHO,Davon Reed,Miami (FL),2,SG,31,1,289,27,88,13,42,8,12,45,16,11,2,11,20,75,-0.2
2017,33,ORL,Wesley Iwundu,Kansas State,4,SF,182,46,3206,303,725,66,207,196,247,452,190,86,47,100,284,868,4.3
2017,34,SAC,Frank Mason III,Kansas,3,PG,99,2,1537,238,600,51,171,143,189,192,260,55,15,112,117,670,1.2
2017,35,ORL,Ivan Rabb,California,2,PF,85,18,1237,202,364,3,15,78,105,364,86,29,27,70,145,485,3.3
2017,36,PHI,Jonah Bolden,,2,PF,51,10,686,84,173,34,100,15,31,174,40,20,41,38,109,217,1.4
2017,37,BOS,Semi Ojeleye,SMU,4,PF,198,9,2755,212,542,116,341,77,112,392,80,52,13,63,214,617,3.8
2017,38,CHI,Jordan Bell,Oregon,3,C,154,16,1853,250,444,4,18,74,116,472,194,58,117,114,191,578,4.9
2017,39,PHI,Jawun Evans,Oklahoma State,2,PG,56,4,843,92,267,15,57,38,49,96,110,39,6,50,105,237,-0.4
2017,40,NOP,Dwayne Bacon,Florida State,4,SG,135,30,2159,279,693,68,197,89,124,313,137,51,9,78,170,715,0.3
2017,41,ATL,Tyler Dorsey,Oregon,2,SG,104,16,1672,251,646,116,331,83,124,243,135,31,7,64,116,701,1
2017,42,UTA,Thomas Bryant,Indiana,4,C,133,89,2715,560,941,71,200,198,262,802,181,51,118,115,235,1389,9.6
2017,43,HOU,Isaiah Hartenstein,,3,PF,51,2,487,64,108,2,11,30,42,137,33,16,24,29,97,160,1.6
2017,44,NYK,Damyean Dotson,Oregon,4,SG,165,42,3314,482,1149,207,573,111,154,437,223,93,16,109,213,1282,3
2017,45,HOU,Dillon Brooks,Oregon,4,SF,173,147,4792,824,1962,256,715,310,399,531,301,146,48,267,561,2214,2.4
2017,46,PHI,Sterling Brown,SMU,4,SG,164,12,2577,322,773,129,374,82,106,510,160,85,28,113,222,855,3.9
2017,47,IND,Ike Anigbogu,UCLA,2,C,14,0,36,4,12,0,0,5,6,12,1,1,4,3,1,13,0
2017,48,MIL,Sindarius Thornwell,South Carolina,4,SG,139,18,1504,123,293,28,80,86,126,188,90,63,33,75,168,360,1.1
2017,49,DEN,Vlatko ?an?ar,,2,PF,14,0,45,6,15,1,6,4,4,10,3,1,1,3,7,17,0.1
2017,51,DEN,Monte Morris,Iowa State,4,PG,158,18,3631,610,1274,159,400,142,172,333,559,131,21,106,176,1521,10.2
2017,52,NOP,Edmond Sumner,Xavier,4,SG,55,5,659,84,207,21,80,31,53,71,65,27,14,32,71,220,0.5
2017,53,BOS,Kadeem Allen,Arizona,3,PG,47,2,640,90,207,22,63,56,74,71,109,24,8,43,68,258,1
2017,54,PHO,Alec Peters,Valparaiso,1,PF,20,0,225,28,74,18,58,8,10,37,12,2,2,4,13,82,0.3
2017,55,UTA,Nigel Williams-Goss,Gonzaga,1,PG,10,0,50,5,16,2,7,2,2,6,6,3,1,3,6,14,0
2017,56,BOS,Jabari Bird,California,1,SG,13,1,115,15,26,3,7,6,13,19,8,3,1,8,7,39,0.2
2017,59,SAS,Jaron Blossomgame,Clemson,1,SF,27,4,439,47,106,10,39,10,13,98,13,7,8,11,20,114,0.3
2018,1,PHO,Deandre Ayton,Arizona,3,C,109,102,3419,819,1438,3,17,208,278,1165,197,87,125,206,326,1849,8.9
2018,2,SAC,Marvin Bagley III,Duke,3,PF,75,10,1901,434,873,34,118,206,293,568,72,39,71,116,163,1108,4
2018,3,ATL,Luka Don?i?,,3,SG,133,133,4365,1087,2441,339,1055,772,1047,1136,967,139,39,507,290,3285,13.7
2018,4,MEM,Jaren Jackson Jr.,Michigan State,2,PF,115,113,3137,651,1342,196,510,290,383,534,142,92,174,197,452,1788,6.8
2018,5,DAL,Trae Young,Oklahoma,3,PG,141,141,4623,1071,2505,361,1050,824,973,556,1213,137,23,597,244,3327,9.2
2018,6,ORL,Mo Bamba,Texas,2,C,109,1,1644,249,529,58,177,68,109,535,81,36,150,85,218,624,4.2
2018,7,CHI,Wendell Carter Jr.,Duke,3,C,87,87,2366,363,714,12,61,201,264,712,129,59,94,137,314,939,5.2
2018,8,CLE,Collin Sexton,Alabama,3,PG,147,137,4748,1032,2292,216,551,440,522,440,435,109,13,343,328,2720,1.9
2018,9,NYK,Kevin Knox,Kentucky,3,PF,140,61,3324,482,1315,190,563,228,327,519,143,66,52,159,281,1382,-1.1
2018,10,PHI,Mikal Bridges,Villanova,3,SF,155,88,4459,489,1047,175,507,198,240,556,302,231,84,143,364,1351,7.7
2018,11,CHO,Shai Gilgeous-Alexander,Kentucky,3,PG,152,143,4602,819,1731,138,390,444,552,644,502,175,92,275,292,2220,9.4
2018,12,LAC,Miles Bridges,Michigan State,3,SF,145,89,3691,556,1264,164,500,164,208,685,209,95,97,145,243,1440,4.5
2018,13,LAC,Jerome Robinson,Boston College,3,SG,96,6,1299,159,420,67,210,46,66,170,106,39,20,62,158,431,0.3
2018,14,DEN,Michael Porter Jr.,Missouri,2,SF,55,8,903,195,383,62,147,60,72,259,46,27,25,49,100,512,2.9
2018,15,WAS,Troy Brown Jr.,Oregon,3,SF,121,32,2512,370,856,83,248,141,186,528,258,106,12,109,188,964,3
2018,16,PHO,Zhaire Smith,Texas Tech,2,SF,13,2,143,17,45,6,19,8,12,15,12,5,2,8,12,48,0
2018,17,MIL,Donte DiVincenzo,Villanova,3,SG,93,24,1931,282,634,105,330,72,98,383,185,98,26,109,151,741,4.9
2018,18,SAS,Lonnie Walker,Miami (FL),3,SG,78,12,1106,168,403,46,114,52,71,156,77,39,17,48,85,434,0.3
2018,19,ATL,Kevin Huerter,Maryland,3,SG,131,107,3808,527,1267,263,687,94,120,473,427,116,52,196,294,1411,3.1
2018,20,MIN,Josh Okogie,Georgia Tech,3,SG,136,80,3304,366,906,101,369,270,353,486,190,156,59,150,305,1103,3.4
2018,21,UTA,Grayson Allen,Duke,3,SG,76,2,1134,184,429,89,240,84,105,108,77,16,8,66,100,541,1.2
2018,22,CHI,Chandler Hutchison,Boise State,3,SF,72,24,1422,176,384,26,88,69,116,293,60,50,13,52,106,447,1.3
2018,23,IND,Aaron Holiday,UCLA,3,PG,116,33,2263,338,825,130,348,115,137,223,312,76,29,128,191,921,3
2018,24,POR,Anfernee Simons,,3,SG,90,5,1590,242,599,85,255,85,108,165,110,27,10,72,144,654,0.3
2018,25,LAL,Moritz Wagner,Michigan,3,C,88,10,1281,216,437,47,157,121,148,304,80,39,32,105,209,600,1.9
2018,26,PHI,Landry Shamet,Wichita State,3,SG,132,57,3254,398,948,278,692,140,169,234,216,57,20,87,297,1214,6.2
2018,27,BOS,Robert Williams,Texas A&M,3,C,61,3,671,100,139,0,0,31,49,209,34,31,75,31,87,231,3.2
2018,28,GSW,Jacob Evans,Cincinnati,2,SG,59,2,622,63,187,17,54,25,30,66,54,16,15,36,69,168,-0.6
2018,29,BRK,D?anan Musa,,2,SF,49,0,526,73,194,20,88,45,62,91,45,17,1,40,31,211,0.1
2018,30,ATL,Omari Spellman,Villanova,2,C,95,14,1691,225,539,87,238,105,137,413,94,59,49,85,130,642,2.4
2018,31,PHO,Elie Okobo,,2,PG,108,19,1677,186,471,64,203,87,118,188,242,56,11,107,163,523,0.5
2018,32,MEM,Jevon Carter,West Virginia,3,PG,97,5,1522,157,428,96,248,49,59,184,153,73,28,65,141,459,1.8
2018,33,DAL,Jalen Brunson,Villanova,3,PG,130,54,2613,445,953,106,301,148,195,303,418,59,8,154,201,1144,4.7
2018,34,ATL,Devonte' Graham,Kansas,3,PG,109,56,2887,442,1179,252,706,226,279,275,592,85,17,211,163,1362,3.9
2018,35,ORL,Melvin Frazier,Tulane,2,SG,29,0,170,22,55,8,22,3,8,15,4,10,2,6,17,55,0.1
2018,36,NYK,Mitchell Robinson,,3,C,127,26,2772,455,632,0,0,165,283,851,73,104,280,72,411,1075,12.9
2018,37,SAC,Gary Trent Jr.,Duke,3,SF,76,9,1443,212,491,117,289,40,52,111,66,49,18,25,94,581,2.3
2018,38,PHI,Khyri Thomas,Creighton,2,SG,34,0,256,27,86,15,49,9,15,21,11,10,5,7,31,78,0
2018,39,PHI,Isaac Bonga,,3,SF,88,49,1370,123,267,25,79,78,100,247,91,54,26,64,165,349,1.7
2018,40,BRK,Rodions Kurucs,,3,SF,110,55,1978,281,626,91,274,96,130,383,103,66,30,123,236,749,2.4
2018,41,ORL,Jarred Vanderbilt,Kentucky,3,PF,28,0,115,14,27,0,2,8,12,32,5,9,2,15,14,36,0.1
2018,42,DET,Bruce Brown,Miami (FL),3,SG,132,99,3083,323,761,57,189,133,179,459,321,103,65,146,340,836,3.6
2018,45,BRK,Hamidou Diallo,Kentucky,3,SG,97,6,1422,207,461,20,81,74,122,264,53,58,19,74,178,508,1.2
2018,46,HOU,De'Anthony Melton,USC,3,PG,110,39,2151,261,657,69,235,114,149,354,334,145,43,159,222,705,1.7
2018,47,LAL,Sviatoslav Mykhailiuk,Kansas,3,SF,98,27,1705,212,545,144,374,69,90,140,143,55,5,82,112,637,1.5
2018,48,MIN,Keita Bates-Diop,Ohio State,3,PF-SF,74,3,1247,160,376,47,155,72,103,210,47,37,38,31,72,439,1.5
2018,49,SAS,Chimezie Metu,USC,2,PF,47,0,250,43,100,0,4,23,30,69,23,9,8,25,21,109,0
2018,50,IND,Alize Johnson,Missouri State,2,PF,31,1,182,16,45,4,10,11,18,67,8,4,5,7,19,47,0.3
2018,52,UTA,Vince Edwards,Purdue,1,SF,2,0,16,1,4,1,4,0,0,2,0,0,0,0,0,3,0
2018,53,OKC,Devon Hall,Virginia,1,PG,11,0,81,6,30,4,17,4,8,7,13,4,1,5,6,20,-0.2
2018,54,DAL,Shake Milton,SMU,3,SG,60,24,1073,168,364,72,179,56,72,123,122,28,15,53,121,464,2.4
2018,56,PHI,Ray Spalding,Louisville,1,PF,14,3,148,25,47,0,3,4,12,48,5,9,8,9,23,54,0.2
