name,code,year,tpa,ab,h
김준완,63920,2017,144,124,31
강영수,89476,1989,143,117,17
윤용하,91409,1992,143,131,41
강인권,95712,2000,143,118,33
김종헌,90514,2000,143,128,28
박연수,98130,2004,143,123,30
이성열,73136,2006,143,120,26
조경환,98533,2006,143,121,28
오윤,70312,2013,143,117,34
임재철,99507,2013,143,112,29
김헌곤,61404,2014,143,123,32
김석일,83899,1984,142,120,28
유지훤,30004,1984,142,130,27
조용호,87771,1988,142,130,32
유동효,88372,1992,142,124,23
김용선,89712,1993,142,121,20
임주택,91739,1994,142,128,26
김영진,95716,1995,142,128,28
공의식,93336,1997,142,119,24
최기문,96224,1997,142,129,30
이대형,73153,2005,142,127,34
박병호,75125,2006,142,130,21
리오스,77503,2007,142,134,31
최경환,70117,2008,142,127,37
김웅빈,65898,2017,142,135,34
지석훈,73306,2020,142,121,25
한문연,83574,1983,141,123,27
박철영,96172,1988,141,120,29
김종모,82617,1989,141,127,30
여태구,88376,1994,141,124,23
박현영,87230,1997,141,127,25
조인성,98144,1998,141,134,36
송산,75612,2005,141,125,33
용덕한,74223,2005,141,130,31
강병식,72325,2008,141,119,32
하주석,62700,2012,141,127,22
홍재호,60605,2013,141,124,24
김민하,61554,2015,141,116,28
장운호,63700,2015,141,114,29
조흥운,80536,1984,140,126,26
금광옥,95901,1986,140,121,19
한문연,83574,1988,140,119,31
박태호,87531,1989,140,128,36
원원근,88374,1990,140,118,21
최해명,89440,1990,140,125,34
구윤,86472,1993,140,128,16
박선일,89730,1995,140,125,27
장채근,86660,1995,140,126,22
박현영,87230,1996,140,128,31
이병훈,90460,1996,140,131,31
김일경,97300,2004,140,122,27
최영진,61197,2018,140,126,37
김민하,61554,2019,140,125,32
정진기,61869,2020,140,126,30
이선웅,83321,1986,139,128,18
송일섭,83670,1988,139,113,22
황병일,83473,1989,139,116,24
백성진,91351,1993,139,122,31
김태룡,92407,1994,139,114,27
김종국,96616,1998,139,125,29
펠릭스,98142,1998,139,123,36
이현곤,72606,2004,139,116,32
정수성,97350,2008,139,127,32
박준서,71815,2013,139,124,37
이상호,60566,2013,139,125,31
이양기,73725,2014,139,125,33
김경문,82211,1983,138,117,24
김한근,82410,1984,138,125,26
정현발,95101,1985,138,119,32
김호근,83513,1988,138,125,30
정영규,93411,1994,138,127,30
이종두,85420,1995,138,123,29
최훈재,89142,1995,138,122,27
박철우,87630,1998,138,118,28
이도형,93225,2000,138,125,33
박정권,74846,2008,138,127,33
현재윤,72427,2008,138,125,31
이희근,78739,2011,138,123,29
이종환,60667,2014,138,122,35
문우람,61363,2015,138,119,28
김호재,64407,2020,138,118,38
황대인,65610,2020,138,116,32
이일의,72195,2002,137,122,30
황윤성,92306,2005,137,119,29
정훈,60523,2012,137,125,25
안중열,64022,2015,137,125,30
김종호,77454,2016,137,122,36
서상우,62164,2016,137,111,28
박정환,82432,1982,136,120,36
정문섭,80203,1982,136,117,23
김바위,82110,1983,136,108,17
김종갑,87410,1988,136,117,20
유두열,83573,1990,136,107,22
곽연수,89272,1991,136,122,27
김성일,90412,1991,136,123,21
김용철,82514,1992,136,117,29
김정민,93112,1994,136,121,34
노찬엽,89175,1997,136,115,26
김태균,94415,2001,136,118,24
박종윤,71562,2009,136,123,32
최기문,96224,2009,136,115,25
정훈,60523,2017,136,109,27
서정환,80053,1982,135,124,25
백인천,96480,1983,135,121,23
정구왕,82001,1984,135,117,27
차동열,82574,1984,135,119,25
임채영,94438,1995,135,125,21
박현영,87230,1998,135,122,26
이계성,96468,2002,135,124,27
이희근,78739,2008,135,119,25
이종환,60667,2013,135,123,35
오태곤,60558,2016,135,123,32
안익훈,65115,2018,135,123,27
강경학,61700,2019,135,113,27
이해창,60343,2020,135,119,32
최인호,50707,2020,135,127,30
함학수,82000,1987,134,125,31
류중일,87470,1988,134,116,35
강인권,95712,1997,134,108,20
바워스,99323,1999,134,124,36
신명철,71504,2002,134,127,26
안경현,92207,2008,134,113,29
이원석,75566,2008,134,120,33
이성우,71184,2014,134,124,29
이성우,71184,2015,134,117,26
류지혁,62234,2016,134,118,34
박한이,71432,2017,134,118,31
이성우,71184,2018,134,120,29
호잉,68730,2020,134,124,24
홍신차,80618,1984,133,122,36
김석일,83899,1985,133,109,28
구한성,92609,1995,133,116,27
임형석,90250,1996,133,121,27
홍원기,96723,1999,133,118,19
뉴선,72654,2002,133,115,24
박경수,73113,2005,133,105,18
이재주,92304,2009,133,108,21
정현석,78745,2015,133,116,36
황진수,78566,2017,133,117,34
김재유,65506,2020,133,116,30
김바위,82110,1982,132,109,32
이성득,80094,1982,132,116,22
이근식,80085,1984,132,120,28
김용운,82114,1986,132,119,30
이병훈,90460,1990,132,120,31
한대화,83270,1997,132,111,25
이재주,92304,2000,132,114,22
이종민,91210,2000,132,119,27
강귀태,72312,2003,132,117,30
정현,63450,2018,132,117,31
양석환,64153,2020,132,118,29
이흥련,63440,2020,132,125,30
김종석,89214,1992,131,115,28
남기헌,70427,2000,131,110,25
바에르가,71412,2001,131,120,33
김주찬,70410,2003,131,125,20
김태군,78122,2020,131,113,33
정상진,87750,1987,130,117,27
송재박,88274,1990,130,108,24
조경택,92204,1997,130,101,19
송재익,97404,1999,130,103,21
포조,70640,2000,130,122,26
김기태,91803,2005,130,112,23
박정준,73543,2005,130,117,24
모창민,78813,2009,130,114,27
스캇,64864,2014,130,105,28
신본기,62556,2014,130,113,26
박헌도,79356,2017,130,113,29
황윤호,62908,2019,130,123,37
김평호,86611,1989,129,113,29
이용석,93601,1993,129,124,27
이정훈,87721,1993,129,111,25
김태균,94415,1995,129,117,19
이근엽,91344,1998,129,111,25
조동찬,72466,2007,129,106,20
김선빈,78603,2009,129,116,34
김주형,74605,2012,129,117,18
나경민,66508,2017,129,117,30
주효상,66354,2017,129,118,23
양성우,62797,2019,129,119,20
최진행,74729,2019,129,117,27
차동열,82574,1986,128,108,24
김용희,80020,1987,128,111,24
구천서,82273,1989,128,106,24
정회열,90660,1996,128,103,19
강혁,99210,2004,128,115,22
전근표,70364,2004,128,108,32
서튼,75333,2007,128,106,29
박동원,79365,2018,128,117,29
이종욱,73339,2018,128,122,28
정상호,71842,2018,128,112,25
박승욱,62802,2020,128,110,29
정현,63450,2020,128,112,17
김이수,80023,1984,127,117,23
박영태,83530,1991,127,112,20
원원근,88374,1993,127,114,20
김충민,93812,1999,127,108,28
문선재,79113,2016,127,111,32
조범현,82279,1982,126,118,32
박영태,83530,1983,126,117,17
송일섭,83670,1983,126,108,21
김민호,84510,1984,126,113,29
민경삼,86172,1988,126,112,27
김인호,89513,1992,126,108,24
임수혁,94511,1999,126,112,28
이우민,71565,2006,126,112,21
김상현,70646,2012,126,116,30
현재윤,72427,2013,126,100,26
한나한,65104,2015,126,107,35
주효상,66354,2018,126,110,24
김광수,82210,1982,125,103,28
김민호,84510,1985,125,118,33
최홍석,91444,1987,125,114,32
김선일,89512,1990,125,117,27
곽연수,89272,1993,125,110,19
김성현,86510,1996,125,107,19
지석훈,73306,2011,125,109,24
최재훈,78288,2014,125,112,27
이성우,71184,2017,125,111,31
김성호,80013,1985,124,103,19
이종도,82559,1986,124,99,21
박정환,82432,1988,124,114,28
김상재,91823,1992,124,108,24
최훈재,89142,2000,124,115,22
강봉규,70224,2005,124,102,24
존갈,76525,2006,124,107,26
채상병,72742,2011,124,109,21
조영훈,75441,2014,124,111,29
이대수,72860,2017,124,105,29
정영기,82153,1983,123,116,18
함학수,82000,1986,123,111,27
이복근,86220,1988,123,107,24
공봉구,90018,1991,123,104,23
박정태,91514,1993,123,103,37
이종민,91210,1993,123,114,29
이도형,93225,1994,123,112,30
김재덕,91112,1996,123,114,22
조재호,72313,2004,123,98,20
김종국,96616,2009,123,108,27
신본기,62556,2020,123,106,23
김경문,82211,1982,122,106,23
양승호,95273,1983,122,110,26
정진호,83450,1990,122,103,29
이종민,91210,1991,122,108,24
최동창,86240,1992,122,104,29
박철우,87630,1997,122,103,35
우드,70503,2000,122,110,28
김정민,93112,2001,122,108,28
이현곤,72606,2002,122,113,29
김대익,96503,2003,122,106,21
정원석,70240,2006,122,106,28
김재호,74206,2011,122,109,20
손주인,72456,2011,122,113,30
권용관,95158,2013,122,104,24
백진우,60100,2017,122,101,33
강한울,64610,2020,122,105,32
임정면,80116,1983,121,107,26
허규옥,82480,1983,121,112,25
양승호,95273,1985,121,112,28
김형석,85210,1988,121,114,25
이희성,89321,1990,121,107,31
윤찬,80080,1993,121,105,20
황일권,93201,1993,121,104,20
허문회,94145,1994,121,115,35
백인수,87670,1997,121,106,26
김일경,97300,2005,121,101,23
임수민,96766,2005,121,111,26
연경흠,76743,2008,121,106,26
지석훈,73306,2012,121,104,18
차화준,75307,2013,121,106,24
정형식,79459,2014,121,106,18
폭스,65762,2015,121,108,30
정경운,66716,2017,121,106,25
김유동,82004,1983,120,111,28
황대연,89777,1990,120,106,24
김경문,82211,1991,120,113,15
전성철,94604,1994,120,114,16
김승권,95710,1995,120,116,27
손차훈,93309,1996,120,108,19
박재벌,92612,1997,120,96,20
백성진,91351,1997,120,105,27
장재중,94843,2002,120,108,24
메히아,73747,2003,120,112,29
김주형,74605,2007,120,108,25
오선진,78756,2011,120,107,22
박재홍,96362,2012,120,104,26
강민국,64906,2020,120,107,24
정학수,80502,1987,119,109,26
조범현,82279,1990,119,102,14
김선진,90415,1992,119,97,23
정성룡,84450,1992,119,104,20
김선일,89512,1993,119,106,15
임주택,91739,1998,119,105,30
손인호,98538,1999,119,108,29
이재원,76812,2007,119,108,36
차일목,73602,2009,119,102,23
김원섭,71207,2013,119,96,18
이시찬,74148,2014,119,105,30
김형준,68912,2019,119,107,24
임종찬,50704,2020,119,108,25
배대웅,95486,1984,118,104,25
이홍범,82006,1985,118,107,24
윤용하,91409,1991,118,106,29
전종화,87570,1993,118,110,22
박현승,95518,1995,118,95,21
김갑중,93314,1997,118,101,26
임주택,91739,2001,118,95,24
나주환,73209,2003,118,99,15
신동주,91470,2004,118,105,23
김태군,78122,2009,118,108,27
오재일,75334,2011,118,100,23
박준서,71815,2014,118,99,23
정현석,78745,2014,118,102,23
서동욱,73606,2015,118,103,24
김정혁,61463,2016,118,106,25
김경언,71610,2017,118,105,26
최영진,61197,2020,118,101,30
조충열,82673,1986,117,105,26
문승훈,89675,1989,117,100,28
박현영,87230,1991,117,104,28
이명수,89221,1991,117,97,19
김충민,93812,1994,117,107,19
이영우,96734,1997,117,109,22
장정석,96346,1997,117,103,22
김정민,93112,1999,117,103,24
황윤성,92306,2003,117,95,17
조중근,71835,2011,117,98,32
신성현,64086,2015,117,102,23
김회성,79705,2019,117,104,24
김일환,80024,1985,116,103,23
김한조,80033,1985,116,107,22
이중화,87722,1988,116,105,32
최동창,86240,1989,116,97,32
이광길,83320,1990,116,96,14
이종열,91015,1992,116,101,21
강종필,89478,1996,116,103,27
김주성,94812,1996,116,104,26
조정권,71463,2001,116,104,21
양용모,91734,2002,116,107,23
장정석,96346,2002,116,102,23
신종길,72559,2004,116,107,24
강귀태,72312,2007,116,108,25
문규현,72546,2013,116,101,24
강경학,61700,2016,116,101,16
김동한,61204,2016,116,107,27
용덕한,74223,2016,116,104,22
김주형,74605,2017,116,106,18
최항,62884,2017,116,106,34
김민식,62864,2019,116,96,16
박찬도,62409,2020,116,96,21
박전섭,80044,1982,115,106,23
정종현,82005,1983,115,99,23
정경훈,90876,1996,115,99,20
임주택,91739,1997,115,98,27
이대수,72860,2004,115,103,17
임재철,99507,2004,115,103,18
김수연,96777,2006,115,106,22
김문호,76509,2018,115,100,25
백인수,87670,1993,114,100,20
한영준,85571,1995,114,95,19
김동기,86312,1996,114,99,21
박계원,92510,1997,114,101,22
배정훈,96542,1997,114,108,19
박연수,98130,2001,114,94,31
서동욱,73606,2004,114,94,20
김주형,74605,2005,114,99,17
김경언,71610,2006,114,100,18
정원석,70240,2008,114,107,24
이명기,76849,2013,114,100,34
장성호,96610,2015,114,94,29
정범모,76720,2015,114,96,13
최재훈,78288,2015,114,99,15
김상호,62559,2017,114,101,23
우경하,85580,1983,113,104,18
김종윤,96673,1984,113,105,21
정진호,83450,1984,113,103,30
오덕환,80072,1987,113,100,21
김영균,84113,1988,113,98,27
김일환,80024,1988,113,100,20
임경택,86571,1990,113,96,27
박기택,91835,1992,113,98,14
이종호,89721,1996,113,100,27
허일상,72522,2003,113,106,25
박헌도,79356,2014,113,94,23
스나이더,64158,2014,113,100,21
전준우,78513,2016,113,99,25
노태형,64704,2020,113,102,22
김일환,80024,1983,112,98,18
김선진,90415,1993,112,103,26
조성옥,84574,1993,112,97,26
장광호,92303,1995,112,102,18
조성환,99543,2001,112,92,18
지석훈,73306,2005,112,106,19
장성우,78548,2009,112,98,26
이병규,76100,2011,112,88,22
신명철,71504,2012,112,100,21
조중근,71835,2012,112,95,13
권정웅,65412,2017,112,99,21
차일목,73602,2017,112,92,19
정수빈,79231,2018,112,98,36
김호은,66113,2020,112,103,25
박성한,67893,2020,112,99,24
심재원,83571,1986,111,98,23
양후승,85370,1986,111,93,18
오덕환,80072,1986,111,98,17
신언호,82173,1990,111,96,20
박정환,82432,1991,111,102,22
최해명,89440,1991,111,96,24
계기범,93339,1994,111,107,28
김현민,96825,1996,111,102,25
김재걸,95409,1998,111,100,25
전근표,70364,2005,111,96,20
채상병,72742,2009,111,104,20
고종욱,61353,2011,111,105,26
조성우,60891,2013,111,98,20
김규민,62356,2020,111,101,21
김용만,80019,1982,110,102,15
김용달,80018,1984,110,94,28
조충열,82673,1984,110,102,17
김경표,83799,1989,110,95,16
진상봉,90768,1991,110,92,17
한기철,92409,1993,110,99,27
박용근,77104,2010,110,99,26
이홍구,63634,2017,110,101,19
정진호,61208,2019,110,96,20
김경호,64260,2020,110,105,30
김인태,63257,2020,110,84,17
김바위,82110,1984,109,89,22
김동재,83411,1986,109,95,30
김충민,93812,1993,109,94,18
서정민,92309,1994,109,96,25
김민호,84510,1996,109,93,16
황일권,93201,1996,109,92,17
손차훈,93309,1997,109,90,20
김갑중,93314,1999,109,99,22
김경언,71610,2001,109,94,27
장정석,96346,2003,109,96,18
스미스,75734,2005,109,100,22
최승환,70122,2008,109,100,21
김인태,63257,2018,109,95,25
김문호,76509,2019,109,103,25
지성준,64717,2019,109,104,26
이현석,65869,2020,109,101,18
김경문,82211,1984,108,96,23
송영운,80056,1984,108,98,28
김용운,82114,1985,108,100,30
이철성,94495,1986,108,98,21
김진우,80030,1989,108,88,14
신언호,82173,1989,108,94,19
정성룡,84450,1989,108,91,20
김형남,96354,1997,108,99,18
김종헌,90514,1998,108,97,28
심광호,96722,2005,108,102,27
장성우,78548,2010,108,100,18
김상훈,70612,2013,108,87,20
최재훈,78288,2013,108,89,24
고영민,72214,2014,108,94,27
김태완,74158,2014,108,95,33
이흥련,63440,2015,108,105,25
김민하,61554,2018,108,97,21
안상현,66864,2019,108,102,24
이유찬,67207,2020,108,89,23
최영환,82581,1982,107,98,17
차동열,82574,1983,107,96,16
신경식,82275,1984,107,91,21
김호근,83513,1989,107,98,24
홍현우,90695,2004,107,95,17
박정준,73543,2011,107,92,19
홍재호,60605,2012,107,92,17
문선재,79113,2017,107,92,24
백용환,78643,2020,107,91,20
김영균,84113,1987,106,88,19
이병훈,90460,1995,106,96,26
조성환,99543,2000,106,93,21
김재걸,95409,2002,106,92,19
정근우,75808,2005,106,88,17
박동원,79365,2013,106,98,19
박찬도,62409,2015,106,89,19
이종환,60667,2015,106,100,29
허도환,77243,2015,106,91,16
김지수,79300,2016,106,91,26
김도환,69442,2019,106,93,19
나성범,62947,2019,106,93,34
전민수,78361,2019,106,96,23
김경표,83799,1984,105,95,30
조흥운,80536,1985,105,90,16
유동효,88372,1988,105,97,24
조충열,82673,1988,105,95,24
윤성훈,89372,1990,105,94,16
김용선,89712,1992,105,94,20
김상호,88110,1998,105,87,21
김태룡,92407,2002,105,97,22
김정민,93112,2004,105,97,26
박정준,73543,2006,105,98,19
김태완,76746,2007,105,94,23
최길성,70649,2007,105,91,15
황동채,76562,2007,105,87,20
유재웅,72220,2010,105,97,25
임재철,99507,2011,105,84,27
최재원,63913,2016,105,81,27
김호령,65653,2017,105,90,24
모넬,67024,2017,105,85,14
지석훈,73306,2018,105,94,17
천보성,40002,1982,104,90,24
홍승규,83472,1983,104,92,24
송영운,80056,1986,104,90,23
정성룡,84450,1986,104,84,19
이복근,86220,1990,104,95,16
이병훈,90460,1991,104,96,21
이동수,93494,1997,104,96,15
조재호,72313,2002,104,88,19
